(54, 166, 124, 592, 49, 41, 61, 44)
(57, 169, 127, 616, 49, 40, 62, 45)
(57, 169, 127, 616, 49, 40, 62, 45)
(58, 129, 123, 710, 42, 41, 59, 51)
(58, 129, 123, 710, 42, 41, 59, 51)
(63, 91, 136, 731, 37, 38, 61, 51)
(63, 91, 136, 731, 37, 38, 61, 51)
(59, 99, 116, 743, 44, 40, 70, 55)
(59, 99, 116, 743, 44, 40, 70, 55)
(56, 111, 124, 455, 51, 42, 72, 52)
(56, 111, 124, 455, 51, 42, 72, 52)
(52, 103, 123, 431, 67, 45, 73, 51)
(52, 103, 123, 431, 67, 45, 73, 51)
(57, 97, 144, 265, 75, 43, 71, 46)
(57, 97, 144, 265, 75, 43, 71, 46)
(59, 94, 142, 202, 132, 46, 71, 47)
(59, 94, 142, 202, 132, 46, 71, 47)
(61, 83, 168, 152, 137, 42, 61, 43)
(61, 83, 168, 152, 137, 42, 61, 43)
(63, 93, 232, 154, 164, 39, 58, 43)
(63, 93, 232, 154, 164, 39, 58, 43)
(86, 106, 263, 134, 170, 42, 63, 51)
(86, 106, 263, 134, 170, 42, 63, 51)
(90, 112, 311, 95, 174, 50, 60, 53)
(90, 112, 311, 95, 174, 50, 60, 53)
(91, 112, 335, 104, 147, 55, 64, 67)
(91, 112, 335, 104, 147, 55, 64, 67)
(91, 113, 358, 103, 143, 60, 65, 72)
(91, 113, 358, 103, 143, 60, 65, 72)
(99, 111, 341, 93, 111, 63, 76, 89)
(99, 111, 341, 93, 111, 63, 76, 89)
(107, 158, 417, 91, 100, 63, 72, 97)
(107, 158, 417, 91, 100, 63, 72, 97)
(133, 159, 457, 87, 101, 69, 92, 112)
(133, 159, 457, 87, 101, 69, 92, 112)
(146, 167, 571, 90, 100, 84, 127, 121)
(146, 167, 571, 90, 100, 84, 127, 121)
(146, 166, 696, 102, 117, 91, 139, 127)
(146, 166, 696, 102, 117, 91, 139, 127)
(145, 267, 754, 113, 123, 98, 139, 122)
(145, 267, 754, 113, 123, 98, 139, 122)
(130, 265, 722, 120, 131, 106, 141, 123)
(130, 265, 722, 120, 131, 106, 141, 123)
(103, 276, 676, 122, 132, 106, 138, 115)
(103, 276, 676, 122, 132, 106, 138, 115)
(83, 301, 593, 121, 135, 99, 120, 105)
(83, 301, 593, 121, 135, 99, 120, 105)
(82, 306, 416, 118, 122, 95, 106, 100)
(82, 306, 416, 118, 122, 95, 106, 100)
(84, 220, 298, 116, 124, 95, 107, 99)
(84, 220, 298, 116, 124, 95, 107, 99)
(100, 194, 263, 121, 119, 94, 106, 102)
(100, 194, 263, 121, 119, 94, 106, 102)
(99, 178, 260, 121, 112, 92, 100, 101)
(99, 178, 260, 121, 112, 92, 100, 101)
(99, 131, 208, 114, 102, 88, 87, 96)
(99, 131, 208, 114, 102, 88, 87, 96)
(99, 144, 204, 111, 107, 85, 89, 96)
(99, 144, 204, 111, 107, 85, 89, 96)
(87, 139, 184, 99, 105, 90, 95, 98)
(87, 139, 184, 99, 105, 90, 95, 98)
(72, 130, 176, 74, 95, 81, 113, 88)
(72, 130, 176, 74, 95, 81, 113, 88)
(70, 123, 207, 65, 91, 76, 115, 84)
(70, 123, 207, 65, 91, 76, 115, 84)
(65, 113, 212, 59, 83, 70, 111, 81)
(65, 113, 212, 59, 83, 70, 111, 81)
(66, 76, 206, 55, 69, 66, 108, 79)
(66, 76, 206, 55, 69, 66, 108, 79)
(65, 67, 189, 52, 52, 46, 103, 67)
(65, 67, 189, 52, 52, 46, 103, 67)
(53, 62, 185, 52, 47, 45, 80, 58)
(53, 62, 185, 52, 47, 45, 80, 58)
(48, 66, 144, 48, 39, 44, 76, 53)
(48, 66, 144, 48, 39, 44, 76, 53)
(49, 80, 111, 52, 42, 46, 86, 49)
(49, 80, 111, 52, 42, 46, 86, 49)
(42, 89, 203, 52, 41, 45, 87, 48)
(42, 89, 203, 52, 41, 45, 87, 48)
(38, 92, 207, 56, 38, 41, 74, 43)
(38, 92, 207, 56, 38, 41, 74, 43)
(41, 93, 234, 61, 49, 44, 80, 45)
(41, 93, 234, 61, 49, 44, 80, 45)
(41, 97, 242, 62, 60, 45, 85, 46)
(41, 97, 242, 62, 60, 45, 85, 46)
(41, 94, 251, 58, 69, 45, 77, 49)
(41, 94, 251, 58, 69, 45, 77, 49)
(42, 87, 182, 60, 83, 47, 83, 45)
(42, 87, 182, 60, 83, 47, 83, 45)
(46, 113, 189, 61, 128, 52, 91, 52)
(46, 113, 189, 61, 128, 52, 91, 52)
(47, 122, 167, 55, 128, 51, 87, 52)
(47, 122, 167, 55, 128, 51, 87, 52)
(49, 148, 161, 58, 138, 51, 82, 56)
(49, 148, 161, 58, 138, 51, 82, 56)
(50, 143, 152, 60, 141, 48, 77, 55)
(50, 143, 152, 60, 141, 48, 77, 55)
(54, 151, 152, 60, 141, 51, 83, 61)
(54, 151, 152, 60, 141, 51, 83, 61)
(54, 141, 158, 59, 125, 51, 77, 61)
(54, 141, 158, 59, 125, 51, 77, 61)
(55, 143, 149, 65, 133, 48, 78, 62)
(55, 143, 149, 65, 133, 48, 78, 62)
(52, 115, 141, 66, 120, 48, 83, 62)
(52, 115, 141, 66, 120, 48, 83, 62)
(54, 134, 157, 77, 119, 48, 99, 60)
(54, 134, 157, 77, 119, 48, 99, 60)
(49, 133, 158, 76, 122, 51, 89, 55)
(49, 133, 158, 76, 122, 51, 89, 55)
(50, 129, 146, 76, 104, 45, 88, 50)
(50, 129, 146, 76, 104, 45, 88, 50)
(48, 125, 140, 71, 92, 46, 82, 45)
(48, 125, 140, 71, 92, 46, 82, 45)
(48, 127, 139, 68, 89, 46, 74, 39)
(48, 127, 139, 68, 89, 46, 74, 39)
(44, 131, 126, 52, 79, 45, 55, 40)
(44, 131, 126, 52, 79, 45, 55, 40)
(48, 124, 125, 57, 54, 33, 56, 39)
(48, 124, 125, 57, 54, 33, 56, 39)
(47, 117, 110, 52, 42, 38, 58, 37)
(47, 117, 110, 52, 42, 38, 58, 37)
(48, 114, 113, 54, 36, 39, 62, 39)
(48, 114, 113, 54, 36, 39, 62, 39)
(43, 108, 110, 53, 60, 40, 67, 38)
(43, 108, 110, 53, 60, 40, 67, 38)
(43, 76, 94, 53, 72, 42, 64, 33)
(43, 76, 94, 53, 72, 42, 64, 33)
(40, 76, 90, 45, 80, 44, 70, 33)
(40, 76, 90, 45, 80, 44, 70, 33)
(36, 78, 88, 53, 82, 41, 72, 36)
(36, 78, 88, 53, 82, 41, 72, 36)
(35, 85, 84, 50, 82, 43, 73, 34)
(35, 85, 84, 50, 82, 43, 73, 34)
(36, 113, 99, 51, 67, 40, 76, 34)
(36, 113, 99, 51, 67, 40, 76, 34)
(42, 116, 114, 53, 56, 41, 78, 39)
(42, 116, 114, 53, 56, 41, 78, 39)
(40, 113, 118, 51, 46, 38, 70, 37)
(40, 113, 118, 51, 46, 38, 70, 37)
(44, 124, 127, 49, 45, 43, 74, 41)
(44, 124, 127, 49, 45, 43, 74, 41)
(47, 145, 141, 52, 47, 40, 128, 47)
(47, 145, 141, 52, 47, 40, 128, 47)
(49, 136, 143, 53, 46, 42, 140, 48)
(49, 136, 143, 53, 46, 42, 140, 48)
(45, 135, 130, 56, 43, 42, 171, 46)
(45, 135, 130, 56, 43, 42, 171, 46)
(47, 143, 128, 56, 43, 43, 177, 47)
(47, 143, 128, 56, 43, 43, 177, 47)
(46, 136, 121, 52, 41, 39, 175, 45)
(46, 136, 121, 52, 41, 39, 175, 45)
(46, 106, 104, 50, 38, 44, 142, 40)
(46, 106, 104, 50, 38, 44, 142, 40)
(44, 95, 105, 54, 38, 45, 126, 42)
(44, 95, 105, 54, 38, 45, 126, 42)
(44, 89, 107, 49, 42, 51, 81, 41)
(44, 89, 107, 49, 42, 51, 81, 41)
(42, 78, 101, 52, 43, 63, 74, 42)
(42, 78, 101, 52, 43, 63, 74, 42)
(43, 99, 103, 59, 45, 66, 71, 41)
(43, 99, 103, 59, 45, 66, 71, 41)
(38, 97, 121, 61, 54, 74, 68, 44)
(38, 97, 121, 61, 54, 74, 68, 44)
(46, 128, 112, 65, 72, 90, 74, 61)
(46, 128, 112, 65, 72, 90, 74, 61)
(63, 138, 129, 79, 79, 90, 76, 74)
(63, 138, 129, 79, 79, 90, 76, 74)
(65, 138, 144, 77, 82, 84, 69, 76)
(65, 138, 144, 77, 82, 84, 69, 76)
(66, 124, 149, 75, 84, 83, 70, 77)
(66, 124, 149, 75, 84, 83, 70, 77)
(75, 147, 140, 80, 88, 78, 80, 93)
(75, 147, 140, 80, 88, 78, 80, 93)
(74, 192, 160, 80, 92, 89, 80, 89)
(74, 192, 160, 80, 92, 89, 80, 89)
(69, 206, 157, 71, 86, 84, 83, 91)
(69, 206, 157, 71, 86, 84, 83, 91)
(77, 229, 181, 78, 92, 104, 89, 101)
(77, 229, 181, 78, 92, 104, 89, 101)
(79, 237, 186, 81, 102, 143, 91, 103)
(79, 237, 186, 81, 102, 143, 91, 103)
(75, 265, 193, 79, 101, 151, 83, 89)
(75, 265, 193, 79, 101, 151, 83, 89)
(81, 260, 192, 85, 90, 143, 94, 90)
(81, 260, 192, 85, 90, 143, 94, 90)
(81, 259, 191, 85, 95, 182, 91, 80)
(81, 259, 191, 85, 95, 182, 91, 80)
(73, 250, 171, 85, 89, 218, 92, 69)
(73, 250, 171, 85, 89, 218, 92, 69)
(70, 247, 167, 88, 74, 196, 89, 66)
(70, 247, 167, 88, 74, 196, 89, 66)
(66, 211, 153, 84, 70, 193, 85, 67)
(66, 211, 153, 84, 70, 193, 85, 67)
(56, 161, 136, 72, 68, 189, 69, 59)
(56, 161, 136, 72, 68, 189, 69, 59)
(49, 140, 131, 70, 61, 159, 66, 61)
(49, 140, 131, 70, 61, 159, 66, 61)
(49, 140, 131, 70, 61, 159, 66, 61)
(45, 118, 118, 64, 76, 102, 64, 57)
(45, 118, 118, 64, 76, 102, 64, 57)
(43, 105, 107, 56, 77, 104, 64, 54)
(43, 105, 107, 56, 77, 104, 64, 54)
(42, 86, 104, 53, 71, 97, 78, 53)
(42, 86, 104, 53, 71, 97, 78, 53)
(39, 84, 101, 54, 66, 93, 84, 48)
(34, 76, 94, 51, 65, 82, 81, 41)
(34, 76, 94, 51, 65, 82, 81, 41)
(37, 78, 86, 50, 44, 68, 111, 43)
(37, 78, 86, 50, 44, 68, 111, 43)
(41, 85, 81, 46, 37, 58, 114, 45)
(41, 85, 81, 46, 37, 58, 114, 45)
(41, 85, 81, 46, 37, 58, 114, 45)
(38, 116, 88, 46, 37, 61, 108, 43)
(38, 116, 88, 46, 37, 61, 108, 43)
(42, 135, 97, 42, 38, 63, 125, 48)
(42, 135, 97, 42, 38, 63, 125, 48)
(46, 192, 113, 42, 60, 69, 133, 50)
(46, 192, 113, 42, 60, 69, 133, 50)
(51, 205, 150, 46, 79, 59, 110, 51)
(51, 205, 150, 46, 79, 59, 110, 51)
(53, 253, 172, 49, 87, 60, 109, 50)
